TID: [-1234] [2021-05-20 12:15:13,764]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-20 12:15:13,867]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-20 12:16:05,317]  INFO {API_LOGGER.HealthcareAPI} - Destroying API: HealthcareAPI
TID: [-1234] [2021-05-20 12:16:05,318]  INFO {API_LOGGER.location_API} - Destroying API: location_API
TID: [-1234] [2021-05-20 12:16:05,319]  INFO {API_LOGGER.delivery_API} - Destroying API: delivery_API
TID: [-1234] [2021-05-20 12:16:05,323]  INFO {API_LOGGER.user_API} - Destroying API: user_API
TID: [-1234] [2021-05-20 12:16:05,323]  INFO {API_LOGGER.test2} - Destroying API: test2
TID: [-1234] [2021-05-20 12:17:27,812]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-20 12:17:27,815]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-20 12:17:27,821]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-20 12:17:27,832]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-20 12:17:27,840]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-20 12:17:27,933]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-20 13:15:13,720]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-20 13:15:13,726]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-20 13:15:13,728]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-20 13:15:13,732]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-20 19:39:56,535]  INFO {API_LOGGER.HealthcareAPI} - Destroying API: HealthcareAPI
TID: [-1234] [2021-05-20 19:39:56,537]  INFO {API_LOGGER.location_API} - Destroying API: location_API
TID: [-1234] [2021-05-20 19:39:56,538]  INFO {API_LOGGER.delivery_API} - Destroying API: delivery_API
TID: [-1234] [2021-05-20 19:39:56,539]  INFO {API_LOGGER.user_API} - Destroying API: user_API
TID: [-1234] [2021-05-20 19:39:56,540]  INFO {API_LOGGER.item-API} - Destroying API: item-API
TID: [-1234] [2021-05-20 19:39:56,541]  INFO {API_LOGGER.test2} - Destroying API: test2
TID: [-1234] [2021-05-20 19:58:23,126]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-20 19:58:23,142]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-20 19:58:23,147]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-20 19:58:23,153]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-20 19:58:23,185]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-20 19:58:23,207]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-20 19:58:23,390]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-20 20:03:56,699]  INFO {API_LOGGER.delivery_API} - message = logged into the delivery-pending api
TID: [-1234] [2021-05-20 20:03:59,399]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 20:04:53,103]  INFO {API_LOGGER.delivery_API} - message = logged into the delivery-pending api
TID: [-1234] [2021-05-20 20:05:08,253]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 20:09:08,670]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-20 20:09:08,675]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-20 20:09:08,679]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-20 20:09:08,684]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-20 20:09:26,231]  INFO {API_LOGGER.location_API} - To: /locations, MessageID: urn:uuid:985020ec-5c08-4c0d-971b-3e8a9de444c1, Direction: request
TID: [-1234] [2021-05-20 20:09:26,595]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 20:10:17,262]  INFO {API_LOGGER.delivery_API} - message = logged into the delivery-pending api
TID: [-1234] [2021-05-20 20:10:23,172]  INFO {API_LOGGER.delivery_API} - message = patch api of delivert logged
TID: [-1234] [2021-05-20 20:10:55,176]  INFO {API_LOGGER.delivery_API} - message = logged into the delivery-pending api
TID: [-1234] [2021-05-20 20:10:59,111]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 20:11:03,136]  INFO {API_LOGGER.delivery_API} - message = logged into the delivery-pending api
TID: [-1234] [2021-05-20 20:11:08,995]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 20:11:31,215]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 20:11:31,229]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 20:11:31,233]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 20:11:31,240]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 20:13:11,786]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 20:13:15,450]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 20:13:15,450]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 20:13:15,451]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 20:13:15,452]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 20:13:37,031]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:07:49,101]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:09:11,658]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:10:02,159]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:12:07,645]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:16:53,639]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:19:56,195]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:20:39,139]  INFO {API_LOGGER.delivery_API} - message = logged into the create-delivert api
TID: [-1234] [2021-05-20 21:25:29,946]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:28:57,643]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:28:57,643]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:28:57,644]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 21:28:57,644]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:29:06,139]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:29:36,313]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:29:49,999]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:29:50,439]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:29:50,755]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:29:51,071]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:29:51,433]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:30:14,852]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:33:20,757]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:33:20,758]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:33:20,758]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 21:33:20,759]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:33:31,269]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:33:31,269]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:33:31,270]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 21:33:31,270]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:34:29,045]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:34:29,045]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:34:29,046]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 21:34:29,046]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:34:50,956]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:36:12,098]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:36:17,724]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:17,724]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:17,725]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:36:17,725]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 21:36:22,698]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:22,698]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:22,699]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 21:36:22,727]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:36:24,194]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-20 21:36:33,841]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:33,843]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:33,844]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:36:33,846]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 21:36:38,757]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:38,758]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-20 21:36:38,758]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-20 21:36:38,759]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-20 22:00:09,323]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-20 22:58:22,257]  INFO {API_LOGGER.HealthcareAPI} - Destroying API: HealthcareAPI
TID: [-1234] [2021-05-20 22:58:22,258]  INFO {API_LOGGER.location_API} - Destroying API: location_API
TID: [-1234] [2021-05-20 22:58:22,259]  INFO {API_LOGGER.delivery_API} - Destroying API: delivery_API
TID: [-1234] [2021-05-20 22:58:22,262]  INFO {API_LOGGER.test2} - Destroying API: test2
TID: [-1234] [2021-05-20 22:58:22,262]  INFO {API_LOGGER.item-API} - Destroying API: item-API
TID: [-1234] [2021-05-20 22:58:22,262]  INFO {API_LOGGER.user_API} - Destroying API: user_API
TID: [-1234] [2021-05-22 11:35:43,845]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 11:35:43,858]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 11:35:43,864]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 11:35:43,871]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 11:35:43,904]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-22 11:35:43,924]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-22 11:35:44,087]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-22 11:35:47,561]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 11:35:47,561]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 11:35:47,632]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-22 11:35:47,633]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-22 11:36:15,989]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-22 11:36:26,010]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 11:36:26,010]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 11:36:26,012]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-22 11:36:26,012]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-22 12:28:03,541]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 12:28:03,554]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 12:28:03,559]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 12:28:03,566]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 12:28:03,591]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-22 12:28:03,611]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-22 12:28:03,774]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-22 12:30:56,635]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 12:30:56,650]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 12:30:56,655]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 12:30:56,662]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 12:30:56,692]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-22 12:30:56,709]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-22 12:30:56,845]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-22 13:53:19,960]  INFO {API_LOGGER.HealthcareAPI} - Destroying API: HealthcareAPI
TID: [-1234] [2021-05-22 13:53:19,962]  INFO {API_LOGGER.location_API} - Destroying API: location_API
TID: [-1234] [2021-05-22 13:53:19,966]  INFO {API_LOGGER.delivery_API} - Destroying API: delivery_API
TID: [-1234] [2021-05-22 13:53:19,972]  INFO {API_LOGGER.user_API} - Destroying API: user_API
TID: [-1234] [2021-05-22 13:53:19,974]  INFO {API_LOGGER.item-API} - Destroying API: item-API
TID: [-1234] [2021-05-22 13:53:19,975]  INFO {API_LOGGER.test2} - Destroying API: test2
TID: [-1234] [2021-05-22 13:53:59,214]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 13:53:59,229]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 13:53:59,235]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 13:53:59,240]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 13:53:59,268]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-22 13:53:59,284]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-22 13:53:59,429]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-22 13:54:35,834]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 13:54:35,835]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 13:54:35,886]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-22 13:54:35,892]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-22 13:54:41,024]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-22 13:55:07,985]  INFO {API_LOGGER.delivery_API} - message = logged into the create-delivert api
TID: [-1234] [2021-05-22 13:56:17,069]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 13:56:17,069]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 13:56:17,070]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-22 13:56:17,070]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-22 14:19:15,080]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 14:19:15,083]  INFO {API_LOGGER.images} - Initializing API: images
TID: [-1234] [2021-05-22 14:19:15,088]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 14:19:15,091]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 14:19:15,096]  INFO {API_LOGGER.payment_API} - Initializing API: payment_API
TID: [-1234] [2021-05-22 14:19:15,099]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 18:16:09,804]  INFO {API_LOGGER.HealthcareAPI} - Destroying API: HealthcareAPI
TID: [-1234] [2021-05-22 18:16:09,805]  INFO {API_LOGGER.location_API} - Destroying API: location_API
TID: [-1234] [2021-05-22 18:16:09,807]  INFO {API_LOGGER.delivery_API} - Destroying API: delivery_API
TID: [-1234] [2021-05-22 18:16:09,811]  INFO {API_LOGGER.payment_API} - Destroying API: payment_API
TID: [-1234] [2021-05-22 18:16:09,812]  INFO {API_LOGGER.images} - Destroying API: images
TID: [-1234] [2021-05-22 18:16:09,813]  INFO {API_LOGGER.user_API} - Destroying API: user_API
TID: [-1234] [2021-05-22 18:16:09,813]  INFO {API_LOGGER.test2} - Destroying API: test2
TID: [-1234] [2021-05-22 18:16:09,814]  INFO {API_LOGGER.item-API} - Destroying API: item-API
TID: [-1234] [2021-05-22 18:25:26,594]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 18:25:26,600]  INFO {API_LOGGER.images} - Initializing API: images
TID: [-1234] [2021-05-22 18:25:26,618]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 18:25:26,625]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 18:25:26,642]  INFO {API_LOGGER.payment_API} - Initializing API: payment_API
TID: [-1234] [2021-05-22 18:25:26,649]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 18:25:26,681]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-22 18:25:26,703]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-22 18:25:26,922]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-22 18:51:06,017]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 18:51:06,017]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 18:51:06,060]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-22 18:51:06,060]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-22 18:51:09,330]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-22 18:51:11,961]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 18:51:11,961]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 18:51:11,965]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-22 18:51:11,965]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-22 18:51:13,433]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-22 18:51:15,695]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 18:51:15,696]  INFO {API_LOGGER.delivery_API} - message = case api logged
TID: [-1234] [2021-05-22 18:51:15,698]  INFO {API_LOGGER.delivery_API} - message = logging into the cities api end point
TID: [-1234] [2021-05-22 18:51:15,709]  INFO {API_LOGGER.delivery_API} - message = logging into the states endpoint
TID: [-1234] [2021-05-22 18:51:29,769]  INFO {API_LOGGER.location_API} - message = logged into the locations api
TID: [-1234] [2021-05-22 18:58:58,037]  INFO {API_LOGGER.buyer_API} - Initializing API: buyer_API
TID: [-1234] [2021-05-22 18:58:58,069]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 18:58:58,079]  INFO {API_LOGGER.images} - Initializing API: images
TID: [-1234] [2021-05-22 18:58:58,090]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 18:58:58,099]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 18:58:58,111]  INFO {API_LOGGER.payment_API} - Initializing API: payment_API
TID: [-1234] [2021-05-22 18:58:58,117]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 18:59:51,598]  INFO {API_LOGGER.buyer_API} - To: /buyer, MessageID: urn:uuid:2ba4115b-329f-46a1-8fd0-ff951feeeba8, Direction: request
TID: [-1234] [2021-05-22 18:59:51,766]  WARN {API_LOGGER.buyer_API} - Executing fault handler due to exception encountered
TID: [-1234] [2021-05-22 18:59:51,767]  WARN {API_LOGGER.buyer_API} - ERROR_CODE : 0 ERROR_MESSAGE : Unexpected error during sending message out
TID: [-1234] [2021-05-22 18:59:51,771]  INFO {API_LOGGER.buyer_API} - FaultHandler executing impl: org.apache.synapse.mediators.MediatorFaultHandler
TID: [-1234] [2021-05-22 18:59:51,772]  WARN {API_LOGGER.buyer_API} - Executing fault sequence mediator : org.apache.synapse.mediators.base.SequenceMediator
TID: [-1234] [2021-05-22 19:02:08,897]  INFO {API_LOGGER.buyer_API} - To: /buyer, MessageID: urn:uuid:463e4ff4-654e-4596-a12e-0dd16a316cd5, Direction: request
TID: [-1234] [2021-05-22 19:02:08,924]  WARN {API_LOGGER.buyer_API} - Executing fault handler due to exception encountered
TID: [-1234] [2021-05-22 19:02:08,925]  WARN {API_LOGGER.buyer_API} - ERROR_CODE : 0 ERROR_MESSAGE : Unexpected error during sending message out
TID: [-1234] [2021-05-22 19:02:08,927]  INFO {API_LOGGER.buyer_API} - FaultHandler executing impl: org.apache.synapse.mediators.MediatorFaultHandler
TID: [-1234] [2021-05-22 19:02:08,927]  WARN {API_LOGGER.buyer_API} - Executing fault sequence mediator : org.apache.synapse.mediators.base.SequenceMediator
TID: [-1234] [2021-05-22 19:02:46,718]  INFO {API_LOGGER.buyer_API} - To: /buyer/, MessageID: urn:uuid:2280c716-ada9-417b-9321-b32ac4c1fad4, Direction: request
TID: [-1234] [2021-05-22 19:02:46,762]  WARN {API_LOGGER.buyer_API} - Executing fault handler due to exception encountered
TID: [-1234] [2021-05-22 19:02:46,763]  WARN {API_LOGGER.buyer_API} - ERROR_CODE : 0 ERROR_MESSAGE : Unexpected error during sending message out
TID: [-1234] [2021-05-22 19:02:46,766]  INFO {API_LOGGER.buyer_API} - FaultHandler executing impl: org.apache.synapse.mediators.MediatorFaultHandler
TID: [-1234] [2021-05-22 19:02:46,766]  WARN {API_LOGGER.buyer_API} - Executing fault sequence mediator : org.apache.synapse.mediators.base.SequenceMediator
TID: [-1234] [2021-05-22 19:03:28,401]  INFO {API_LOGGER.buyer_API} - Initializing API: buyer_API
TID: [-1234] [2021-05-22 19:03:28,409]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 19:03:28,432]  INFO {API_LOGGER.images} - Initializing API: images
TID: [-1234] [2021-05-22 19:03:28,444]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 19:03:28,451]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 19:03:28,467]  INFO {API_LOGGER.payment_API} - Initializing API: payment_API
TID: [-1234] [2021-05-22 19:03:28,480]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 19:04:44,547]  INFO {API_LOGGER.buyer_API} - message = buer endpoint
TID: [-1234] [2021-05-22 19:04:44,591]  WARN {API_LOGGER.buyer_API} - Executing fault handler due to exception encountered
TID: [-1234] [2021-05-22 19:04:44,592]  WARN {API_LOGGER.buyer_API} - ERROR_CODE : 0 ERROR_MESSAGE : Unexpected error during sending message out
TID: [-1234] [2021-05-22 19:04:44,594]  INFO {API_LOGGER.buyer_API} - FaultHandler executing impl: org.apache.synapse.mediators.MediatorFaultHandler
TID: [-1234] [2021-05-22 19:04:44,594]  WARN {API_LOGGER.buyer_API} - Executing fault sequence mediator : org.apache.synapse.mediators.base.SequenceMediator
TID: [-1234] [2021-05-22 19:06:53,614]  INFO {API_LOGGER.buyer_API} - Initializing API: buyer_API
TID: [-1234] [2021-05-22 19:06:53,658]  INFO {API_LOGGER.delivery_API} - Initializing API: delivery_API
TID: [-1234] [2021-05-22 19:06:53,669]  INFO {API_LOGGER.images} - Initializing API: images
TID: [-1234] [2021-05-22 19:06:53,678]  INFO {API_LOGGER.item-API} - Initializing API: item-API
TID: [-1234] [2021-05-22 19:06:53,686]  INFO {API_LOGGER.location_API} - Initializing API: location_API
TID: [-1234] [2021-05-22 19:06:53,698]  INFO {API_LOGGER.payment_API} - Initializing API: payment_API
TID: [-1234] [2021-05-22 19:06:53,710]  INFO {API_LOGGER.user_API} - Initializing API: user_API
TID: [-1234] [2021-05-22 19:06:53,752]  INFO {API_LOGGER.test2} - Initializing API: test2
TID: [-1234] [2021-05-22 19:06:53,776]  INFO {API_LOGGER.news} - Initializing API: news
TID: [-1234] [2021-05-22 19:06:53,998]  INFO {API_LOGGER.HealthcareAPI} - Initializing API: HealthcareAPI
TID: [-1234] [2021-05-22 19:07:34,612]  INFO {API_LOGGER.buyer_API} - message = buer endpoint
TID: [-1234] [2021-05-22 19:07:34,682]  WARN {API_LOGGER.buyer_API} - Executing fault handler due to exception encountered
TID: [-1234] [2021-05-22 19:07:34,683]  WARN {API_LOGGER.buyer_API} - ERROR_CODE : 0 ERROR_MESSAGE : Unexpected error during sending message out
